order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name
8351,691,77,02-02-2023,541.36,Sri Mess Punjabi
8352,963,45,02-04-2023,1367.96,Annapurna Restaurant Punjabi
8353,2316,127,16-03-2023,131.48,Hotel Eatery Family Restaurant
8354,2680,194,24-06-2023,352.91,New Dhaba Family Restaurant
8355,1653,438,13-06-2023,501.28,Grand Biryani Pure Veg
8356,1340,47,16-10-2023,454.47,Ruchi Cafe Punjabi
8357,2106,416,03-01-2023,347.59,Amma Cafe Pure Veg
8358,2290,458,18-06-2023,1358.58,Swagath Mess Pure Veg
8359,1727,39,21-07-2023,1434.34,Ruchi Delights South Indian
8360,2482,440,27-05-2023,1006.31,Annapurna Kitchen North Indian
8361,1707,196,23-11-2023,1102.82,Hotel Curry House Chinese
8362,789,492,31-01-2023,1254.78,Swagath Kitchen North Indian
8363,2986,234,17-08-2023,716.28,Swagath Kitchen North Indian
8364,304,356,04-02-2023,1233.19,Hotel Foods Multicuisine
8365,1267,27,25-10-2023,211.42,Darbar Dhaba Pure Veg
8366,2601,142,01-02-2023,1038.65,Ruchi Eatery Family Restaurant
8367,1723,420,10-03-2023,648.2,Ruchi Tiffins Chinese
8368,2543,397,04-08-2023,497.8,Amma Foods Family Restaurant
8369,2108,15,22-09-2023,129.34,Classic Cafe Multicuisine
8370,1382,216,28-03-2023,936.82,Classic Delights Non-Veg
8371,1953,68,31-05-2023,856.7,Taste of Biryani Andhra
8372,2369,290,29-05-2023,1191.86,Taste of Kitchen Chinese
8373,2487,265,21-07-2023,1324.18,Udupi Curry House Andhra
8374,1656,376,13-08-2023,418.99,Amma Cafe Non-Veg
8375,1104,496,19-02-2023,1136.58,Swagath Eatery Multicuisine
8376,1795,25,04-12-2023,766.31,Swagath Cafe Punjabi
8377,1653,150,19-05-2023,1146.71,Sri Cafe Non-Veg
8378,1398,33,24-10-2023,1476.74,Amma Foods Non-Veg
8379,585,481,27-03-2023,1251.68,Sai Restaurant Non-Veg
8380,2409,169,02-12-2023,1467.88,Ruchi Curry House Pure Veg
8381,1108,286,27-02-2023,704.69,Spice Mess Andhra
8382,456,103,05-07-2023,1198.29,Darbar Restaurant North Indian
8383,1947,267,23-11-2023,754.27,Darbar Cafe Punjabi
8384,2127,217,13-04-2023,262.91,Royal Eatery Family Restaurant
8385,556,433,13-07-2023,757.59,Sai Mess Multicuisine
8386,953,28,26-02-2023,859.89,Swagath Delights Multicuisine
8387,532,305,26-03-2023,508.29,Udupi Delights Multicuisine
8388,2355,258,22-11-2023,570.11,Spice Curry House Chinese
8389,2651,195,16-01-2023,393.12,Taste of Delights Multicuisine
8390,334,370,29-07-2023,862.32,Swagath Cafe Multicuisine
8391,1581,168,21-09-2023,377.16,Ruchi Foods Family Restaurant
8392,838,150,13-05-2023,397.14,Sri Cafe Non-Veg
8393,1635,216,30-03-2023,454.28,Classic Delights Non-Veg
8394,2563,57,20-07-2023,534.14,Spice Mess Punjabi
8395,548,347,06-10-2023,1331.39,Amma Delights Chinese
8396,1130,268,30-07-2023,129.68,Annapurna Biryani Multicuisine
8397,2356,128,18-02-2023,1036.01,Swagath Kitchen South Indian
8398,1060,342,23-10-2023,595.75,Ruchi Cafe Chinese
8399,319,347,13-03-2023,629.37,Amma Delights Chinese
8400,2219,374,11-12-2023,1390.04,Annapurna Curry House Multicuisine
8401,1750,183,26-08-2023,348.55,Taste of Biryani Non-Veg
8402,48,447,13-11-2023,531.12,Amma Biryani South Indian
8403,2924,474,28-07-2023,397.32,Annapurna Tiffins Pure Veg
8404,2089,227,08-10-2023,1476.09,Udupi Curry House Chinese
8405,1236,347,20-06-2023,295.54,Amma Delights Chinese
8406,289,484,13-01-2023,1100.68,Taste of Biryani Punjabi
8407,1064,235,16-04-2023,362.39,Amma Delights Family Restaurant
8408,514,278,14-01-2023,163.17,Swagath Mess Non-Veg
8409,2557,385,30-03-2023,424.71,Ruchi Mess Multicuisine
8410,1275,500,03-01-2023,477.06,Grand Eatery Family Restaurant
8411,1201,82,06-10-2023,121.73,Udupi Kitchen Pure Veg
8412,2665,92,13-05-2023,1146.09,Amma Delights Pure Veg
8413,2483,419,28-06-2023,558.46,Darbar Delights Andhra
8414,1153,27,10-09-2023,1393.18,Darbar Dhaba Pure Veg
8415,2286,478,24-08-2023,1337.09,New Tiffins Pure Veg
8416,2629,136,27-05-2023,563.24,Hotel Cafe South Indian
8417,208,469,28-01-2023,1169.35,Annapurna Foods Family Restaurant
8418,447,231,09-01-2023,888.22,New Dhaba Punjabi
8419,2438,150,31-03-2023,991.82,Sri Cafe Non-Veg
8420,416,4,20-06-2023,1293.27,Annapurna Curry House Pure Veg
8421,94,320,20-08-2023,240.36,Hotel Cafe Multicuisine
8422,437,441,26-08-2023,350.82,Darbar Curry House Family Restaurant
8423,360,68,12-02-2023,1110.28,Taste of Biryani Andhra
8424,184,30,25-12-2023,343.44,Spice Tiffins Non-Veg
8425,2326,232,10-12-2023,1467.32,New Dhaba Family Restaurant
8426,2344,493,15-10-2023,1346.96,Darbar Restaurant Multicuisine
8427,340,407,26-05-2023,276.34,Grand Cafe Chinese
8428,2220,5,05-10-2023,142.5,Udupi Foods South Indian
8429,176,356,28-09-2023,929.12,Hotel Foods Multicuisine
8430,55,463,05-07-2023,327.95,Hotel Delights Chinese
8431,209,212,01-04-2023,266.23,Sai Delights North Indian
8432,2418,203,23-07-2023,1171.12,New Kitchen Pure Veg
8433,1128,328,18-10-2023,322.48,Ruchi Curry House Andhra
8434,330,279,16-10-2023,1103.39,Sri Tiffins Andhra
8435,2091,432,08-07-2023,792.92,Hotel Eatery Pure Veg
8436,2498,225,16-08-2023,661.78,Darbar Tiffins Chinese
8437,2624,363,06-10-2023,851.8,Annapurna Mess Pure Veg
8438,2196,245,17-03-2023,758.29,Classic Biryani North Indian
8439,131,40,28-08-2023,450.5,Royal Curry House Non-Veg
8440,1865,267,11-05-2023,355.24,Darbar Cafe Punjabi
8441,1381,243,22-03-2023,190.92,Grand Tiffins South Indian
8442,1459,84,27-09-2023,1029.45,Grand Mess Chinese
8443,1761,262,07-12-2023,879.83,Hotel Cafe Punjabi
8444,174,286,14-07-2023,1174.96,Spice Mess Andhra
8445,1954,212,14-07-2023,235.52,Sai Delights North Indian
8446,70,351,26-09-2023,327.66,Spice Dhaba Non-Veg
8447,1518,380,17-12-2023,1388.05,Classic Kitchen Family Restaurant
8448,1117,449,04-08-2023,1195.46,Sai Restaurant South Indian
8449,98,113,12-02-2023,384.54,Darbar Biryani Pure Veg
8450,2400,442,22-09-2023,593.41,Sai Eatery Andhra
8451,808,300,25-02-2023,1379.16,Ruchi Mess Punjabi
8452,9,247,26-07-2023,351.79,Hotel Mess Punjabi
8453,1791,426,02-05-2023,1249.88,Royal Foods Non-Veg
8454,577,97,07-05-2023,555.87,Annapurna Delights Andhra
8455,1185,326,04-08-2023,1032.97,Classic Mess Punjabi
8456,2320,12,15-10-2023,152.59,Royal Foods Multicuisine
8457,1269,300,16-09-2023,241.65,Ruchi Mess Punjabi
8458,811,385,12-08-2023,998.78,Ruchi Mess Multicuisine
8459,1518,494,19-02-2023,625.26,Hotel Restaurant North Indian
8460,848,397,15-06-2023,378.34,Amma Foods Family Restaurant
8461,1958,416,21-07-2023,536.93,Amma Cafe Pure Veg
8462,1932,41,18-09-2023,792.38,Classic Delights Pure Veg
8463,571,28,21-09-2023,1129.53,Swagath Delights Multicuisine
8464,1637,435,17-04-2023,1304.88,Classic Delights North Indian
8465,2375,171,16-06-2023,475.8,Ruchi Mess Non-Veg
8466,2117,83,03-12-2023,453.3,Darbar Mess Pure Veg
8467,1888,159,08-11-2023,1287.99,Darbar Dhaba Punjabi
8468,1615,368,22-04-2023,739.78,Sri Dhaba Pure Veg
8469,1528,314,18-01-2023,677.22,New Eatery Punjabi
8470,1123,9,29-04-2023,1302.89,Classic Mess Family Restaurant
8471,1948,200,28-01-2023,422.66,Annapurna Restaurant Pure Veg
8472,1661,195,06-11-2023,463.26,Taste of Delights Multicuisine
8473,287,225,17-05-2023,407.72,Darbar Tiffins Chinese
8474,2450,349,28-10-2023,1187.21,Taste of Eatery Punjabi
8475,2866,127,19-09-2023,1342.57,Hotel Eatery Family Restaurant
8476,1678,296,22-07-2023,553.68,Grand Restaurant Multicuisine
8477,1779,386,05-01-2023,1039.18,Sai Cafe Andhra
8478,1010,75,01-07-2023,1494.44,New Cafe South Indian
8479,926,52,13-05-2023,275.09,Udupi Curry House South Indian
8480,1627,320,29-09-2023,522.28,Hotel Cafe Multicuisine
8481,2908,257,25-11-2023,796.45,Sri Kitchen Family Restaurant
8482,1257,171,31-01-2023,423,Ruchi Mess Non-Veg
8483,71,59,04-08-2023,690.34,Sai Biryani Non-Veg
8484,1869,447,23-04-2023,789.23,Amma Biryani South Indian
8485,2973,363,15-10-2023,793.76,Annapurna Mess Pure Veg
8486,242,26,30-06-2023,486.87,Spice Eatery Family Restaurant
8487,1509,179,16-01-2023,1290.09,Annapurna Foods Multicuisine
8488,589,220,12-04-2023,841.4,Spice Kitchen North Indian
8489,1055,128,19-01-2023,651.29,Swagath Kitchen South Indian
8490,2297,75,24-01-2023,1241.59,New Cafe South Indian
8491,1228,227,16-01-2023,945.3,Udupi Curry House Chinese
8492,2445,494,16-07-2023,255.74,Hotel Restaurant North Indian
8493,560,411,19-01-2023,151.25,Swagath Delights Family Restaurant
8494,453,63,17-02-2023,377.87,Ruchi Foods South Indian
8495,2960,252,16-08-2023,786.93,New Eatery South Indian
8496,135,27,09-01-2023,1103.56,Darbar Dhaba Pure Veg
8497,1244,420,06-12-2023,1134.7,Ruchi Tiffins Chinese
8498,2088,218,31-03-2023,520.23,Sai Foods Pure Veg
8499,2553,491,07-02-2023,520.48,Classic Tiffins Chinese
8500,480,321,30-09-2023,999.59,Sai Restaurant Non-Veg
8501,1506,368,29-09-2023,1060.06,Sri Dhaba Pure Veg
8502,1592,110,10-02-2023,1464.06,Amma Kitchen South Indian
8503,1246,232,11-08-2023,353.84,New Dhaba Family Restaurant
8504,1092,152,14-07-2023,1399.17,Hotel Curry House Punjabi
8505,1440,25,28-09-2023,777.55,Swagath Cafe Punjabi
8506,2220,37,21-02-2023,165.05,Swagath Dhaba Andhra
8507,606,197,28-12-2023,130.27,Sri Curry House North Indian
8508,1540,102,02-09-2023,1450.76,Darbar Foods Andhra
8509,1624,448,10-10-2023,323.38,Amma Biryani Family Restaurant
8510,2219,11,16-07-2023,628.1,Taste of Kitchen Family Restaurant
8511,2116,408,21-05-2023,450.27,Darbar Eatery Family Restaurant
8512,2128,363,27-07-2023,284.24,Annapurna Mess Pure Veg
8513,1986,185,11-06-2023,468.31,Hotel Dhaba Non-Veg
8514,2899,50,27-02-2023,668.17,Taste of Cafe Punjabi
8515,2526,116,17-11-2023,538.28,Grand Cafe Punjabi
8516,1077,264,05-12-2023,1112.21,Classic Curry House South Indian
8517,645,433,10-04-2023,283.67,Sai Mess Multicuisine
8518,91,296,20-02-2023,782.59,Grand Restaurant Multicuisine
8519,1947,18,24-05-2023,1485.54,Annapurna Kitchen Family Restaurant
8520,2537,281,05-06-2023,213.3,Swagath Cafe Non-Veg
8521,2339,285,23-09-2023,563.45,Ruchi Eatery North Indian
8522,607,248,22-05-2023,568.92,Sri Kitchen Punjabi
8523,756,173,26-06-2023,594.71,Darbar Delights South Indian
8524,2563,24,29-12-2023,992.34,Udupi Biryani South Indian
8525,832,300,21-04-2023,275.43,Ruchi Mess Punjabi
8526,482,38,20-08-2023,1036.31,Grand Tiffins Multicuisine
8527,2956,215,08-09-2023,160.38,Spice Biryani Punjabi
8528,2454,272,04-09-2023,945.74,New Dhaba Pure Veg
8529,1788,74,23-07-2023,1235,Spice Dhaba Non-Veg
8530,836,272,16-08-2023,452.77,New Dhaba Pure Veg
8531,2795,81,29-04-2023,795.74,Darbar Mess Chinese
8532,90,24,14-01-2023,628.38,Udupi Biryani South Indian
8533,812,142,23-05-2023,830.3,Ruchi Eatery Family Restaurant
8534,631,25,11-04-2023,1451.28,Swagath Cafe Punjabi
8535,1726,31,12-01-2023,1440.38,Udupi Delights North Indian
8536,1582,76,02-02-2023,1341.06,Amma Kitchen Punjabi
8537,1942,90,13-03-2023,199.14,Classic Biryani Pure Veg
8538,1566,426,28-01-2023,156.45,Royal Foods Non-Veg
8539,508,333,03-07-2023,1298.89,Amma Mess Multicuisine
8540,1741,284,02-08-2023,504.18,Ruchi Foods Multicuisine
8541,358,55,18-03-2023,313.22,Darbar Restaurant Multicuisine
8542,648,314,02-07-2023,460.6,New Eatery Punjabi
8543,355,12,02-04-2023,625.26,Royal Foods Multicuisine
8544,1347,128,02-09-2023,898.26,Swagath Kitchen South Indian
8545,1385,143,24-05-2023,976.81,Classic Cafe Punjabi
8546,1502,86,30-06-2023,245.22,Sri Curry House Chinese
8547,2763,223,17-04-2023,755.52,Amma Eatery Punjabi
8548,1807,459,23-10-2023,1017.22,Sai Delights Non-Veg
8549,1500,40,01-04-2023,1198.84,Royal Curry House Non-Veg
8550,413,491,04-03-2023,1264.9,Classic Tiffins Chinese
8551,1950,199,10-04-2023,666.06,Sri Eatery Chinese
8552,2182,182,07-10-2023,1442.45,Annapurna Restaurant Andhra
8553,623,291,21-05-2023,1470.62,Annapurna Foods Non-Veg
8554,384,313,12-06-2023,694.76,Spice Curry House South Indian
8555,2954,102,08-10-2023,482.63,Darbar Foods Andhra
8556,2250,47,07-06-2023,823.13,Ruchi Cafe Punjabi
8557,567,175,27-06-2023,940.42,Sai Biryani Non-Veg
8558,851,334,16-07-2023,1381.58,Darbar Tiffins Family Restaurant
8559,1600,201,18-09-2023,1458.8,Spice Cafe Pure Veg
8560,1400,480,22-05-2023,792.79,Ruchi Curry House South Indian
8561,2181,2,30-11-2023,719.57,Royal Delights South Indian
8562,399,118,17-02-2023,1222.35,Amma Mess Pure Veg
8563,2358,130,27-04-2023,189.97,Royal Restaurant South Indian
8564,990,174,02-08-2023,1393.26,Amma Biryani North Indian
8565,1831,357,03-10-2023,1050.27,Grand Mess Punjabi
8566,702,13,15-08-2023,205.07,Taste of Mess Punjabi
8567,91,85,17-02-2023,314.77,Royal Kitchen South Indian
8568,2677,455,12-12-2023,356.93,Ruchi Dhaba Pure Veg
8569,77,128,11-08-2023,965.11,Swagath Kitchen South Indian
8570,2096,433,19-04-2023,1060.85,Sai Mess Multicuisine
8571,2998,266,15-07-2023,678.17,Annapurna Delights Multicuisine
8572,2694,385,08-01-2023,1490.12,Ruchi Mess Multicuisine
8573,866,424,09-11-2023,305.03,Sai Cafe Family Restaurant
8574,2305,32,10-07-2023,240.2,Udupi Eatery North Indian
8575,2469,33,11-05-2023,1126.65,Amma Foods Non-Veg
8576,2312,275,22-04-2023,730.8,Classic Eatery South Indian
8577,200,436,02-07-2023,1247.24,Swagath Tiffins Punjabi
8578,2752,49,15-01-2023,579.36,Amma Curry House Punjabi
8579,2874,173,22-10-2023,1075.18,Darbar Delights South Indian
8580,2,358,02-02-2023,796.35,Udupi Cafe North Indian
8581,2678,247,29-04-2023,779.15,Hotel Mess Punjabi
8582,453,138,16-02-2023,347.53,Classic Mess Punjabi
8583,2557,96,13-10-2023,412.2,Annapurna Biryani Non-Veg
8584,1331,399,01-12-2023,887.66,Swagath Cafe Multicuisine
8585,1694,24,26-07-2023,1385.96,Udupi Biryani South Indian
8586,1305,459,29-12-2023,880.33,Sai Delights Non-Veg
8587,1708,331,05-10-2023,1393.14,Spice Biryani Non-Veg
8588,1747,388,11-06-2023,1042.52,Spice Cafe South Indian
8589,949,273,30-08-2023,521.62,Swagath Delights Andhra
8590,2191,406,10-07-2023,115.31,Spice Foods Non-Veg
8591,1089,438,24-04-2023,671.42,Grand Biryani Pure Veg
8592,1705,211,25-11-2023,484.24,Darbar Mess Multicuisine
8593,747,154,18-07-2023,224.86,Spice Biryani Multicuisine
8594,1016,466,25-11-2023,296.87,Sai Cafe South Indian
8595,1634,316,11-04-2023,626.82,Darbar Tiffins Andhra
8596,1838,140,14-12-2023,785.89,Royal Tiffins Punjabi
8597,2553,257,03-07-2023,418.23,Sri Kitchen Family Restaurant
8598,2349,171,08-11-2023,482.59,Ruchi Mess Non-Veg
8599,1093,153,09-12-2023,1492.32,Annapurna Mess Andhra
8600,2303,326,23-11-2023,373.67,Classic Mess Punjabi
8601,960,146,14-06-2023,1105.1,Swagath Curry House Punjabi
8602,2661,67,12-04-2023,250.78,Swagath Tiffins Andhra
8603,2777,187,29-03-2023,967.44,Royal Kitchen North Indian
8604,956,14,27-02-2023,1223.52,Taste of Tiffins North Indian
8605,170,314,19-08-2023,835.31,New Eatery Punjabi
8606,1840,381,13-07-2023,1454.26,New Delights North Indian
8607,2767,303,05-09-2023,925.04,Swagath Foods Andhra
8608,1986,357,03-01-2023,114.82,Grand Mess Punjabi
8609,627,362,08-11-2023,1110.49,Grand Mess Multicuisine
8610,1800,61,22-07-2023,828.08,Hotel Curry House North Indian
8611,1620,274,12-07-2023,952.99,Amma Mess Andhra
8612,2899,140,02-03-2023,557.57,Royal Tiffins Punjabi
8613,2210,351,30-07-2023,813.93,Spice Dhaba Non-Veg
8614,1415,398,06-07-2023,392.61,Royal Tiffins Pure Veg
8615,26,110,19-03-2023,1125.38,Amma Kitchen South Indian
8616,168,159,22-09-2023,987.42,Darbar Dhaba Punjabi
8617,1877,211,17-09-2023,1359.72,Darbar Mess Multicuisine
8618,888,362,29-08-2023,971.28,Grand Mess Multicuisine
8619,1974,52,18-12-2023,1085.15,Udupi Curry House South Indian
8620,2370,460,19-04-2023,909.5,New Biryani Andhra
8621,1521,418,07-12-2023,1225.65,Annapurna Foods Multicuisine
8622,89,336,20-03-2023,575.86,Sai Foods Andhra
8623,609,368,20-09-2023,1317.72,Sri Dhaba Pure Veg
8624,1153,234,05-05-2023,1369.17,Swagath Kitchen North Indian
8625,1224,155,22-01-2023,1363.74,Udupi Biryani Family Restaurant
8626,1700,67,28-09-2023,1289.16,Swagath Tiffins Andhra
8627,1125,386,04-03-2023,1028.69,Sai Cafe Andhra
8628,837,282,17-06-2023,1126.05,Hotel Curry House Chinese
8629,45,281,17-10-2023,1251.61,Swagath Cafe Non-Veg
8630,2748,232,19-12-2023,1288.6,New Dhaba Family Restaurant
8631,1086,476,09-08-2023,439.59,Royal Curry House Multicuisine
8632,2969,60,05-10-2023,886.76,Grand Restaurant North Indian
8633,157,161,29-05-2023,605.26,Annapurna Biryani South Indian
8634,2493,138,29-11-2023,656.51,Classic Mess Punjabi
8635,2843,310,04-01-2023,224.58,Spice Cafe Pure Veg
8636,2136,105,31-05-2023,1331.7,Amma Curry House South Indian
8637,1066,464,03-09-2023,460.52,Ruchi Cafe Multicuisine
8638,2021,340,25-02-2023,767.27,Ruchi Tiffins Punjabi
8639,114,421,26-03-2023,1352.03,Ruchi Foods Chinese
8640,2943,495,15-09-2023,1085.75,Ruchi Curry House North Indian
8641,2261,120,13-07-2023,708.11,Classic Biryani Multicuisine
8642,2006,435,18-12-2023,1060.69,Classic Delights North Indian
8643,1518,341,27-03-2023,220.87,Amma Biryani Family Restaurant
8644,1828,353,13-03-2023,108.73,Sai Delights South Indian
8645,2724,477,01-03-2023,422.05,Swagath Biryani North Indian
8646,267,478,04-01-2023,1362.28,New Tiffins Pure Veg
8647,260,237,07-07-2023,988.03,Grand Restaurant South Indian
8648,1938,225,23-12-2023,443.86,Darbar Tiffins Chinese
8649,2556,236,27-03-2023,1046.06,Hotel Eatery Non-Veg
8650,1529,422,28-01-2023,485.25,Sai Curry House South Indian
8651,2328,290,27-06-2023,1374.42,Taste of Kitchen Chinese
8652,2793,455,24-04-2023,955.44,Ruchi Dhaba Pure Veg
8653,1697,245,18-12-2023,1220.26,Classic Biryani North Indian
8654,2704,46,09-02-2023,168.55,Udupi Delights Family Restaurant
8655,1677,52,22-03-2023,731.61,Udupi Curry House South Indian
8656,2089,203,05-08-2023,572.22,New Kitchen Pure Veg
8657,64,410,10-11-2023,1336.9,Darbar Mess Pure Veg
8658,2111,308,25-03-2023,589.39,Annapurna Biryani Family Restaurant
8659,541,242,09-06-2023,1452.15,Classic Dhaba Punjabi
8660,182,55,21-03-2023,832.02,Darbar Restaurant Multicuisine
8661,2380,17,23-04-2023,969.63,Udupi Delights Non-Veg
8662,441,52,18-08-2023,809.66,Udupi Curry House South Indian
8663,844,401,22-04-2023,1363.6,Darbar Eatery Pure Veg
8664,1153,150,04-07-2023,671.82,Sri Cafe Non-Veg
8665,1991,327,17-07-2023,772.07,Royal Tiffins Chinese
8666,2731,70,25-12-2023,724.5,Swagath Delights Punjabi
8667,2439,375,17-08-2023,669.59,Hotel Delights Multicuisine
8668,396,98,13-11-2023,880.41,Ruchi Dhaba Non-Veg
8669,2919,52,03-02-2023,378.8,Udupi Curry House South Indian
8670,1966,471,22-02-2023,665.56,Swagath Tiffins Punjabi
8671,1216,349,05-12-2023,862.43,Taste of Eatery Punjabi
8672,1900,369,01-06-2023,993.78,Amma Foods Chinese
8673,668,135,16-05-2023,790.57,Amma Eatery Non-Veg
8674,2582,458,14-02-2023,179.36,Swagath Mess Pure Veg
8675,1971,298,17-05-2023,115.49,Swagath Foods Andhra
8676,767,19,23-10-2023,1181.66,Classic Biryani Chinese
8677,25,23,09-07-2023,861.01,Amma Mess Punjabi
8678,288,205,20-09-2023,1367.77,Sri Mess North Indian
8679,1171,410,15-04-2023,298.82,Darbar Mess Pure Veg
8680,1498,188,01-01-2024,1360.61,Swagath Mess Multicuisine
8681,1057,453,02-12-2023,1421.81,Annapurna Foods Punjabi
8682,153,245,25-08-2023,1289.96,Classic Biryani North Indian
8683,453,58,17-05-2023,274.11,Sai Biryani Multicuisine
8684,2522,190,07-06-2023,956.82,Amma Restaurant Pure Veg
8685,620,393,19-01-2023,337.75,Classic Dhaba Andhra
8686,636,177,03-07-2023,228.23,Udupi Restaurant South Indian
8687,2098,414,19-01-2023,354.93,Darbar Delights South Indian
8688,1708,181,16-09-2023,230.91,Classic Foods Pure Veg
8689,877,456,12-05-2023,421.39,Hotel Dhaba Chinese
8690,631,156,21-06-2023,580,Sri Tiffins North Indian
8691,2627,454,25-12-2023,1127.65,Taste of Dhaba South Indian
8692,1192,217,05-03-2023,748.47,Royal Eatery Family Restaurant
8693,2829,359,07-05-2023,669.07,Sri Foods South Indian
8694,1767,233,03-08-2023,982.33,Grand Cafe Family Restaurant
8695,2924,312,14-04-2023,1252.22,Udupi Curry House Chinese
8696,1479,292,10-04-2023,168,Amma Cafe North Indian
8697,333,344,16-05-2023,209.66,Annapurna Kitchen North Indian
8698,1333,322,24-09-2023,1383.67,Sri Cafe Non-Veg
8699,1360,131,22-11-2023,346.56,Hotel Restaurant Non-Veg
8700,579,137,07-10-2023,239.56,Swagath Delights Andhra
8701,1189,171,22-02-2023,943.96,Ruchi Mess Non-Veg
8702,1984,457,13-11-2023,995.03,Sai Delights Multicuisine
8703,1906,179,05-04-2023,1241.92,Annapurna Foods Multicuisine
8704,2159,44,09-12-2023,970.46,Classic Dhaba Pure Veg
8705,858,457,15-09-2023,1006.99,Sai Delights Multicuisine
8706,1950,393,29-08-2023,1266.17,Classic Dhaba Andhra
8707,278,243,16-01-2023,1402.17,Grand Tiffins South Indian
8708,1791,86,23-02-2023,677.49,Sri Curry House Chinese
8709,1721,326,16-09-2023,852.76,Classic Mess Punjabi
8710,2954,496,21-09-2023,1220.7,Swagath Eatery Multicuisine
8711,1836,247,15-06-2023,582.83,Hotel Mess Punjabi
8712,1505,154,18-06-2023,1149.2,Spice Biryani Multicuisine
8713,2898,289,03-04-2023,257.29,Sri Biryani Punjabi
8714,2983,282,01-01-2024,1024.74,Hotel Curry House Chinese
8715,1834,490,18-06-2023,1364.01,Swagath Curry House Punjabi
8716,2592,238,09-07-2023,342.95,New Foods South Indian
8717,1724,424,03-05-2023,161.18,Sai Cafe Family Restaurant
8718,932,16,03-09-2023,942.05,Sai Mess Andhra
8719,110,319,19-08-2023,1485.34,Darbar Eatery Family Restaurant
8720,1979,130,19-10-2023,418.24,Royal Restaurant South Indian
8721,2688,400,04-07-2023,560.74,Ruchi Tiffins Non-Veg
8722,2597,491,23-11-2023,873.13,Classic Tiffins Chinese
8723,1914,345,05-02-2023,1464.63,Sai Tiffins Chinese
8724,163,324,30-03-2023,906.4,Grand Delights Multicuisine
8725,2288,37,08-05-2023,1336.55,Swagath Dhaba Andhra
8726,1188,48,03-08-2023,109.58,Royal Tiffins North Indian
8727,802,330,08-11-2023,152.35,Udupi Eatery Multicuisine
8728,647,362,05-06-2023,1351.66,Grand Mess Multicuisine
8729,341,31,19-10-2023,824.53,Udupi Delights North Indian
8730,605,281,27-07-2023,444.48,Swagath Cafe Non-Veg
8731,2165,313,06-07-2023,800.11,Spice Curry House South Indian
8732,2883,475,20-09-2023,183.05,Ruchi Kitchen Punjabi
8733,2649,275,07-12-2023,1339.61,Classic Eatery South Indian
8734,1690,154,20-07-2023,1100.5,Spice Biryani Multicuisine
8735,2134,439,08-03-2023,825.88,Classic Cafe Family Restaurant
8736,2233,369,10-12-2023,614.38,Amma Foods Chinese
8737,1577,174,09-04-2023,972.26,Amma Biryani North Indian
8738,2720,429,17-04-2023,1442.96,Annapurna Biryani Pure Veg
8739,529,131,29-03-2023,1267.16,Hotel Restaurant Non-Veg
8740,610,389,01-01-2024,305.04,Ruchi Mess Multicuisine
8741,1363,219,17-04-2023,851.05,Taste of Cafe Andhra
8742,103,456,30-03-2023,1122.46,Hotel Dhaba Chinese
8743,837,458,12-02-2023,304.95,Swagath Mess Pure Veg
8744,2003,492,07-06-2023,920.27,Swagath Kitchen North Indian
8745,646,252,08-04-2023,461.18,New Eatery South Indian
8746,1786,85,15-10-2023,691.22,Royal Kitchen South Indian
8747,1184,176,24-08-2023,1010.96,Classic Delights North Indian
8748,1800,349,01-02-2023,1270.72,Taste of Eatery Punjabi
8749,852,156,28-04-2023,1448.62,Sri Tiffins North Indian
8750,2950,48,10-09-2023,538.89,Royal Tiffins North Indian
8751,1134,426,09-02-2023,1147.85,Royal Foods Non-Veg
8752,976,297,25-07-2023,891.1,Grand Tiffins Andhra
8753,1945,19,26-01-2023,710.24,Classic Biryani Chinese
8754,359,100,12-06-2023,937.35,Spice Delights Family Restaurant
8755,1967,53,18-08-2023,1098.83,Swagath Delights Andhra
8756,402,114,17-03-2023,119.12,Ruchi Mess Andhra
8757,2997,187,30-11-2023,683.95,Royal Kitchen North Indian
8758,2197,155,25-09-2023,270.23,Udupi Biryani Family Restaurant
8759,2170,90,26-08-2023,1164.68,Classic Biryani Pure Veg
8760,667,195,14-08-2023,344.6,Taste of Delights Multicuisine
8761,761,344,17-02-2023,271.58,Annapurna Kitchen North Indian
8762,2307,90,22-04-2023,1321.29,Classic Biryani Pure Veg
8763,2729,457,19-01-2023,333.71,Sai Delights Multicuisine
8764,2068,225,18-06-2023,215.42,Darbar Tiffins Chinese
8765,2123,146,07-02-2023,1480.4,Swagath Curry House Punjabi
8766,859,148,19-04-2023,1030.79,Swagath Restaurant North Indian
8767,2269,138,15-03-2023,1168.91,Classic Mess Punjabi
8768,1596,21,22-02-2023,808.26,Grand Biryani Family Restaurant
8769,2405,72,18-05-2023,471.86,Sri Foods Chinese
8770,329,475,06-03-2023,446.26,Ruchi Kitchen Punjabi
8771,2026,116,03-01-2023,707.95,Grand Cafe Punjabi
8772,566,497,18-04-2023,816.67,Hotel Delights South Indian
8773,362,60,26-09-2023,1319.32,Grand Restaurant North Indian
8774,597,287,10-08-2023,110.14,Amma Cafe South Indian
8775,1553,407,01-05-2023,741.9,Grand Cafe Chinese
8776,1966,203,13-08-2023,1202.92,New Kitchen Pure Veg
8777,2642,140,03-12-2023,734.44,Royal Tiffins Punjabi
